16
848 1619
822 809 180
443 363 428
664 61 313
303 226 231
298 136 905
279 403 688
519 482 980
331 951 981
655 268 409
449 164 657
159 369 344
725 755 417
777 274 224
257 213 266
789 726 291
461 890 386
436 635 554
653 419 430
174 853 844
487 182 476
20 849 335
30 579 719
451 197 453
241 301 465
411 352 693
767 840 27
728 258 574
789 338 112
897 136 263
635 379 976
746 339 285
50 246 985
250 799 290
736 303 761
378 653 370
369 799 977
848 77 404
80 455 105
672 211 366
762 102 290
70 285 409
625 900 581
360 197 180
76 16 468
312 426 431
156 853 995
691 366 835
819 2 643
822 639 32
501 879 221
268 509 638
297 662 822
452 346 291
861 229 245
359 842 377
606 792 495
522 264 172
159 228 980
684 914 776
509 514 487
865 100 653
175 906 799
260 223 974
503 679 652
919 21 271
620 606 295
250 956 967
345 577 578
63 742 301
854 531 782
704 557 950
594 306 651
35 505 351
575 493 87
531 471 727
111 213 438
881 131 730
929 311 775
596 543 120
180 514 98
241 591 432
293 213 705
652 805 111
759 797 636
368 54 340
871 710 932
265 475 80
260 675 440
849 424 951
913 91 619
812 957 523
173 47 176
709 353 390
916 542 19
42 844 184
87 235 797
459 529 858
211 682 570
632 370 882
380 18 834
234 304 259
243 604 965
863 29 331
609 641 749
265 79 640
755 399 240
291 528 363
367 287 352
59 493 452
647 798 284
826 755 1
290 955 430
853 381 81
202 710 317
798 412 397
329 606 536
205 335 237
866 616 437
27 603 349
208 192 358
489 847 845
470 101 476
498 946 546
942 707 224
451 411 547
177 19 936
331 625 179
663 317 619
508 175 825
384 313 332
280 60 569
41 759 61
891 818 441
598 782 949
834 877 368
166 738 536
605 566 920
586 935 814
472 165 583
596 36 23
722 645 456
644 784 176
427 273 392
613 64 674
420 581 897
259 496 759
310 222 345
210 543 536
843 352 101
793 728 689
400 815 789
687 68 698
853 505 748
864 372 671
826 870 964
175 42 668
669 676 547
518 515 822
772 203 717
385 577 40
546 44 782
450 279 26
633 220 25
953 322 154
551 167 587
838 390 219
416 154 108
581 331 335
485 470 441
817 395 876
819 906 612
648 477 813
819 569 935
493 715 713
617 778 839
884 483 930
257 173 530
6 238 86
4 387 213
749 691 289
647 869 399
616 394 516
581 758 882
458 197 925
135 101 368
743 753 879
144 570 122
21 695 134
677 180 917
608 896 251
531 342 348
589 149 858
774 134 848
465 364 806
344 773 433
401 781 153
548 681 255
254 25 978
259 69 92
300 385 748
958 828 248
466 704 958
893 818 855
911 177 581
220 264 238
682 810 31
66 546 171
573 855 740
155 554 8
346 654 582
649 958 202
876 913 999
702 373 156
765 372 836
53 26 455
892 1892
751 148 825
435 725 196
682 831 13
446 761 729
657 31 218
727 673 155
316 624 284
402 417 736
291 425 372
112 196 132
232 833 84
47 839 762
707 577 477
394 415 813
41 33 670
739 374 896
328 595 229
352 86 483
439 847 852
49 315 160
422 776 804
187 537 6
875 887 966
442 350 992
177 864 767
760 663 119
857 244 820
160 141 232
469 299 657
826 713 287
794 673 477
79 737 710
452 476 923
882 831 697
868 141 864
614 255 267
88 281 542
804 550 538
83 683 924
537 123 761
757 100 360
831 507 812
593 267 64
726 170 441
274 625 890
105 590 443
826 675 109
728 691 503
693 540 458
334 362 435
443 404 507
125 869 493
536 828 567
672 628 536
753 683 980
360 86 851
69 835 953
395 4 132
35 121 371
154 174 267
145 833 387
317 872 38
543 260 391
308 540 946
15 321 592
159 451 415
762 674 768
340 482 820
14 83 495
237 738 729
199 790 153
242 715 437
342 255 620
594 185 315
378 888 425
804 355 102
797 455 747
186 787 695
396 766 574
361 9 175
607 49 135
190 50 61
520 653 748
222 840 150
81 196 306
552 277 178
684 522 81
388 29 904
781 769 753
645 888 525
99 635 592
457 384 167
175 857 151
541 716 696
566 6 771
494 576 954
131 720 754
185 400 987
720 412 436
255 620 662
461 710 459
823 777 457
681 745 103
855 468 91
141 852 789
330 68 913
94 821 337
134 492 137
515 845 1000
677 25 967
564 331 886
273 328 244
310 396 376
324 559 586
70 524 96
492 183 273
619 427 563
622 687 859
469 776 978
290 862 802
513 372 650
817 712 235
458 161 518
297 124 834
623 124 80
94 395 999
101 361 656
276 504 95
132 613 747
114 461 798
361 51 437
335 60 761
400 535 438
535 209 398
168 469 667
520 48 127
609 46 238
777 771 343
672 479 523
294 167 62
187 256 76
390 456 736
654 162 576
789 664 354
139 185 853
761 202 105
805 726 143
348 543 948
770 839 47
538 149 199
639 687 570
265 534 991
752 61 202
688 159 330
706 700 53
192 37 923
386 465 292
462 468 995
628 229 997
498 20 507
791 840 644
495 52 876
182 222 444
793 70 634
851 432 577
203 388 244
586 332 921
752 361 103
120 500 925
606 32 386
299 691 840
819 809 959
116 762 698
18 478 218
339 133 432
597 874 38
644 82 99
522 758 893
581 398 848
656 794 606
143 198 695
239 274 631
499 416 216
74 531 879
429 300 240
800 7 855
192 383 744
149 702 347
197 185 315
855 881 877
14 817 895
845 574 2
248 41 552
872 159 300
698 768 907
221 492 136
840 445 980
407 208 591
291 752 418
210 209 919
619 851 261
881 443 919
812 670 261
320 771 714
831 45 768
640 280 897
677 39 202
236 83 339
888 871 914
432 664 518
399 479 487
489 568 821
848 882 388
225 575 695
77 501 341
870 256 671
394 739 375
839 514 506
318 352 561
585 747 978
440 572 753
82 652 919
842 409 855
217 653 989
769 240 925
558 459 54
875 748 764
295 35 783
596 517 521
823 60 446
303 174 133
434 64 895
457 387 108
526 4 820
442 335 627
837 736 421
866 667 789
783 618 805
557 434 156
641 543 467
12 764 81
240 251 7
262 850 224
392 134 864
46 775 7
827 540 528
835 141 827
55 464 982
264 541 643
489 448 564
188 874 689
873 726 337
606 65 484
196 534 510
181 226 425
884 273 145
813 330 230
479 105 561
413 284 121
102 630 265
534 315 23
518 655 682
754 56 467
391 117 682
218 188 665
437 405 414
338 410 709
132 329 699
620 183 937
664 576 357
407 75 116
297 167 827
308 338 497
767 892 172
19 634 13
324 536 856
296 300 451
823 289 269
383 171 256
317 502 450
722 579 590
97 66 6
521 478 852
121 855 711
584 24 581
562 670 234
844 420 244
325 785 954
439 696 34
471 704 41
368 372 233
836 611 413
68 691 516
577 352 864
157 761 468
490 592 945
822 774 544
658 735 194
131 244 562
844 576 406
382 601 726
889 124 903
609 759 881
152 736 348
79 70 88
344 189 330
531 703 230
338 852 414
194 135 741
805 387 846
737 170 834
886 226 190
176 479 406
825 390 800
725 500 5
549 479 306
317 348 41
496 192 58
257 809 502
834 233 943
403 570 987
445 600 463
370 423 13
390 193 608
688 17 119
345 571 562
578 548 739
220 461 902
255 389 301
320 457 455
714 5 524
838 234 186
356 15 251
28 113 422
288 292 163
279 132 855
234 832 664
709 376 679
417 473 845
105 600 64
851 344 256
375 525 833
710 365 890
748 443 854
600 516 471
589 822 419
662 147 552
128 253 907
319 71 679
506 715 814
514 65 745
751 146 798
517 496 496
763 130 366
325 113 823
314 164 776
149 631 250
771 92 880
171 471 52
495 409 540
593 4 168
628 178 685
95 776 661
97 159 793
704 831 683
595 855 641
782 193 768
59 223 386
129 195 943
38 485 988
258 791 399
530 427 178
3 239 118
167 8 897
794 165 221
583 468 812
82 247 735
819 556 330
306 368 797
153 370 472
54 776 876
539 642 431
127 455 419
233 881 734
494 481 35
336 472 34
630 771 578
698 449 246
834 86 752
238 638 462
350 837 693
553 60 565
20 313 270
537 224 171
285 711 208
471 857 61
422 107 76
35 51 171
710 101 262
126 610 443
738 378 387
701 183 931
51 602 473
699 310 833
331 790 477
45 31 556
467 436 292
641 780 875
161 588 636
148 890 53
668 395 953
260 657 415
366 171 255
733 117 33
520 280 826
268 710 780
347 553 452
145 719 979
622 297 177
114 639 600
130 657 747
592 692 297
736 845 125
104 836 291
665 142 224
537 731 794
760 446 138
529 294 125
496 736 618
685 31 733
292 847 943
221 788 928
67 155 694
400 579 115
814 185 122
705 43 744
140 305 560
844 368 842
249 391 375
396 645 154
126 769 333
191 712 522
523 415 481
353 257 218
188 671 587
508 104 787
450 155 819
744 51 823
351 428 208
427 290 119
62 146 955
520 252 377
867 437 109
434 178 961
5 590 186
46 304 118
220 555 586
358 405 920
107 631 224
344 261 828
245 447 714
434 2 665
662 713 687
292 245 937
769 381 283
275 648 557
264 606 305
469 279 393
827 844 656
726 427 875
177 44 401
455 27 902
648 149 821
368 527 91
352 516 217
671 664 261
630 245 382
850 580 248
378 365 562
762 781 709
745 870 644
106 151 807
745 619 603
275 143 846
39 565 989
267 843 480
239 362 778
458 523 363
8 763 335
290 392 239
340 772 29
631 66 994
552 761 736
728 845 700
131 576 843
454 560 521
168 229 167
28 744 805
118 734 551
120 385 875
334 858 821
449 384 732
880 13 812
409 2 207
393 796 26
270 279 98
412 401 199
244 685 692
762 602 840
806 549 351
324 444 104
83 374 980
119 266 275
587 871 597
818 868 111
574 249 462
120 266 41
429 594 642
639 266 123
286 745 966
119 70 185
17 870 506
496 728 20
690 783 352
443 247 387
33 604 556
695 292 352
661 847 248
870 5 922
481 622 388
73 494 562
377 676 99
827 256 257
538 491 515
806 212 902
617 710 115
129 305 1000
278 416 748
792 853 190
587 817 831
796 331 164
210 69 658
43 725 588
685 521 226
852 809 688
468 106 263
173 122 700
702 392 214
69 684 71
351 125 549
15 884 681
725 391 842
24 364 721
9 352 192
53 672 175
93 363 436
689 559 953
410 21 847
471 472 525
822 821 921
553 194 57
569 617 510
715 388 228
515 697 236
472 167 319
431 86 460
864 551 443
408 818 487
102 442 973
231 188 201
231 576 303
166 595 117
577 507 324
205 408 534
44 720 743
6 441 642
246 131 71
26 492 290
626 343 717
144 65 773
13 240 884
487 670 559
890 268 70
30 522 348
216 48 8
279 175 576
96 68 465
814 446 115
735 742 836
359 136 665
680 878 335
246 460 715
117 324 743
418 866 589
103 72 965
58 384 685
51 117 983
800 424 310
524 465 745
644 490 316
240 37 766
449 685 213
165 205 231
819 195 980
437 230 524
557 625 351
727 88 935
780 75 60
834 328 778
261 758 701
773 571 735
256 162 238
805 9 529
678 74 268
612 799 231
891 397 12
873 840 602
250 359 395
302 581 868
495 382 419
665 168 333
793 147 378
200 368 484
855 691 804
695 296 820
407 540 18
492 223 537
760 304 771
354 297 210
90 37 575
846 514 559
654 501 424
100 610 676
350 463 102
9 772 56
874 722 680
712 382 583
746 685 482
619 659 294
701 379 721
884 443 46
214 734 429
307 609 27
274 614 992
283 882 230
724 848 704
26 764 223
753 230 442
735 278 726
262 177 673
604 53 840
262 425 359
430 746 846
453 562 281
719 802 516
707 186 627
645 781 126
457 285 137
848 841 943
601 161 364
429 766 978
650 667 130
839 821 246
372 660 289
609 233 512
694 116 773
765 459 12
321 821 169
502 28 599
213 264 196
741 45 733
353 75 520
782 752 525
304 393 735
801 32 542
170 652 131
272 555 749
652 379 209
203 572 183
778 15 786
553 486 853
195 283 532
316 739 852
29 412 579
175 463 65
744 231 329
485 600 266
233 215 56
164 866 464
573 697 308
603 5 77
121 174 492
789 398 828
626 664 479
565 233 462
71 534 610
195 431 856
643 327 735
8 820 187
112 727 531
308 769 980
729 351 344
382 781 230
269 424 371
790 329 616
80 820 74
551 600 148
475 188 170
613 527 276
616 859 213
543 680 867
648 190 234
546 115 369
24 511 905
680 31 246
854 590 840
348 720 120
144 126 948
830 30 930
215 725 823
750 342 384
493 317 708
230 294 35
330 232 337
44 54 374
562 142 930
74 529 52
632 630 514
663 558 231
417 66 930
133 670 725
29 431 671
297 139 912
73 415 606
105 744 185
778 11 774
290 610 180
620 231 108
767 882 139
491 474 198
511 54 171
227 328 943
279 778 282
514 843 101
100 180 839
478 836 456
182 787 954
727 542 619
865 837 93
852 782 590
114 267 176
567 81 883
551 654 95
125 253 151
476 865 687
101 244 362
795 182 499
318 16 560
335 820 958
592 80 646
625 110 801
764 493 104
539 748 790
772 81 100
874 732 428
748 86 689
888 315 824
715 290 950
842 338 729
241 415 491
183 661 904
856 511 456
618 442 293
496 618 101
12 8 856
270 407 563
469 320 791
852 683 577
34 98 813
395 578 334
315 768 120
375 698 579
687 352 104
167 371 738
815 306 223
732 233 851
307 72 806
526 728 442
248 139 682
648 657 309
793 750 989
406 662 644
375 472 601
611 154 942
511 296 857
233 146 33
117 304 532
92 46 9
217 289 748
757 415 236
315 373 487
84 357 788
812 376 854
754 174 213
863 635 869
442 635 916
386 193 423
731 105 542
337 635 449
601 158 809
168 157 800
386 177 585
287 452 346
558 173 333
818 881 517
373 385 261
274 520 886
349 36 400
781 413 361
716 146 357
396 582 568
536 130 891
780 314 884
660 260 373
852 629 308
347 497 716
380 182 683
366 65 995
285 160 627
2 737 890
877 782 553
141 661 924
206 222 696
520 826 54
795 541 165
490 808 934
393 624 12
144 767 26
469 541 883
440 265 85
371 272 791
172 529 301
840 306 240
14 282 666
694 266 75
781 467 896
510 872 684
514 774 393
462 295 844
797 617 520
120 804 449
225 522 586
131 841 929
29 60 746
319 592 55
429 608 341
362 373 891
369 494 42
174 226 682
428 783 922
612 156 234
869 812 62
645 421 509
489 221 175
253 75 163
387 81 647
248 73 597
658 799 474
455 474 733
623 329 367
564 526 926
114 626 311
476 785 535
446 772 44
510 179 752
343 623 656
839 682 787
208 386 188
203 356 160
488 17 536
806 240 175
340 526 887
433 714 655
829 527 338
82 107 766
579 778 78
353 67 416
782 47 495
479 407 905
72 60 934
201 287 581
413 872 986
608 89 423
132 794 501
118 539 927
806 64 556
129 580 671
132 136 4
827 823 400
140 19 74
664 711 591
807 557 600
874 682 922
703 469 775
54 321 620
799 558 551
528 475 549
434 199 493
515 305 727
774 693 524
413 367 488
591 3 234
833 46 911
502 493 19
83 512 140
327 677 360
230 643 988
540 363 457
421 406 610
652 457 275
711 60 227
559 875 773
594 883 353
7 489 604
536 14 134
355 488 506
502 333 351
98 435 802
786 403 569
803 724 556
518 69 762
609 96 192
456 689 935
177 301 630
176 789 790
556 437 89
454 266 605
40 656 912
385 705 47
574 662 296
347 850 586
603 134 969
339 55 906
421 338 713
215 457 920
665 177 963
803 454 319
200 177 64
205 641 123
310 818 640
640 745 802
115 438 949
432 151 916
771 529 457
218 560 792
227 211 837
773 588 993
664 726 841
825 195 469
30 703 938
636 82 96
280 143 762
889 529 641
70 71 795
65 757 605
592 194 975
94 573 59
717 88 288
461 83 941
100 219 698
478 670 873
97 67 382
455 725 157
10 548 192
154 762 388
841 871 475
184 651 963
387 423 283
272 354 640
136 410 37
576 224 676
254 689 893
49 39 351
220 314 583
415 826 487
453 424 521
59 548 223
513 213 636
583 625 621
834 41 173
276 780 631
239 6 316
530 756 824
697 42 5
140 174 145
548 575 836
502 766 871
88 383 850
738 297 541
401 278 734
610 617 454
419 615 976
805 190 184
656 473 981
79 785 940
719 405 674
222 338 957
155 252 954
323 343 89
742 3 19
28 321 597
324 873 620
348 740 697
346 141 895
433 726 896
576 526 365
604 720 319
193 317 326
557 605 683
373 290 220
260 757 847
4 660 697
891 670 802
328 717 966
229 223 886
384 754 84
529 113 30
164 617 82
47 781 60
800 509 268
193 808 521
456 14 675
40 101 572
461 113 292
548 36 815
192 42 996
611 680 139
718 36 655
549 332 130
73 728 780
565 687 62
459 483 181
68 45 22
126 642 464
535 615 958
693 807 780
748 332 594
564 387 159
656 560 384
46 746 900
756 298 371
486 161 311
632 685 507
553 68 138
468 422 264
80 95 745
744 112 89
448 756 198
766 38 696
25 457 142
558 270 263
892 332 837
238 703 749
542 319 570
15 390 518
850 477 332
85 548 488
48 689 271
494 62 543
47 885 523
69 600 903
794 707 964
67 652 562
131 5 623
445 452 491
196 851 574
696 362 874
588 848 607
830 122 492
349 275 1
771 142 11
840 514 412
818 176 244
480 505 314
344 569 235
93 659 217
560 136 968
265 828 994
421 785 980
553 731 899
203 676 471
543 531 988
137 544 478
597 51 48
886 850 70
638 69 30
687 172 104
174 291 161
710 879 876
780 506 337
750 862 240
815 100 912
658 355 891
887 219 192
801 530 725
476 887 954
881 798 514
200 887 219
551 396 36
217 410 198
759 224 797
295 459 381
670 724 435
834 411 259
266 778 487
776 179 922
796 450 88
829 305 593
716 638 41
788 652 433
430 570 101
130 533 181
307 653 77
737 319 814
319 300 531
85 807 166
503 167 878
871 346 668
21 746 164
115 481 692
156 239 820
54 730 618
833 88 59
167 510 354
170 168 162
880 761 883
596 600 177
621 400 329
483 567 976
328 164 901
127 9 3
235 278 682
130 281 333
867 172 590
519 650 697
527 80 754
733 280 651
852 271 553
620 193 643
635 311 463
824 475 912
722 455 159
55 29 295
866 688 272
305 398 16
650 732 82
852 268 967
657 812 933
500 262 641
629 102 411
593 226 977
884 714 419
741 171 392
226 600 424
403 725 404
882 320 652
727 777 956
539 765 549
779 429 350
692 648 79
788 342 358
635 294 29
418 313 924
661 153 406
519 648 1
648 672 688
332 510 951
295 46 607
324 230 241
827 612 742
740 47 898
507 751 206
643 62 894
500 236 419
219 187 387
801 786 448
50 137 917
322 382 895
60 673 793
44 143 927
776 753 307
568 323 356
488 556 869
184 327 322
314 702 27
544 361 993
545 27 903
648 835 123
200 710 917
650 693 167
292 444 763
547 543 455
478 379 594
591 213 497
643 560 730
270 32 734
73 386 52
669 640 508
434 520 269
337 145 623
37 549 709
381 412 972
745 231 102
681 181 388
137 619 877
717 616 263
694 618 503
777 525 738
412 457 95
436 713 745
83 617 479
145 443 966
392 310 314
689 2 46
609 778 365
557 313 413
331 481 824
866 377 16
350 121 922
496 165 179
307 83 795
394 744 657
516 29 854
864 862 170
187 524 575
519 631 812
595 148 104
128 74 959
744 436 277
227 821 180
629 344 987
105 205 577
835 167 575
31 96 370
388 61 150
727 184 439
693 563 940
324 550 892
576 535 297
66 803 194
204 842 368
142 258 451
312 217 186
96 197 907
419 744 21
481 275 549
633 283 299
89 307 357
440 264 826
402 805 152
209 585 519
113 363 479
66 759 415
509 515 862
243 743 582
706 826 553
459 90 650
371 736 146
245 427 353
441 690 173
155 804 216
433 420 188
859 360 12
724 320 672
16 249 899
308 18 631
590 307 791
70 362 780
844 514 336
429 124 793
177 599 197
771 656 761
435 747 994
687 2 319
130 158 679
173 284 431
671 211 684
454 35 64
542 865 328
459 877 27
723 273 784
74 418 904
765 346 861
125 806 647
808 200 906
210 666 897
716 180 503
696 628 710
506 620 261
526 123 27
210 316 777
527 270 686
850 439 563
800 274 138
364 480 665
232 809 712
410 183 791
774 216 666
798 81 418
