9244 28923
799 8270 -5
8660 2502 14
391 4886 -934
8282 692 -529
6165 6922 -295
5332 9243 667
1799 6240 826
5043 1812 -852
570 9149 345
492 480 750
7057 5993 -392
3743 8672 627
8483 4669 542
860 3047 -890
8457 4420 -276
766 1627 23
4629 3872 162
1119 4336 -778
5009 4426 537
656 5981 -589
4015 9111 447
7266 3535 -4
6579 2731 26
4906 7531 -415
4896 7787 64
4650 5471 -401
7465 7767 438
3095 4410 730
3327 4492 -773
3070 7291 -954
5177 428 678
6172 2189 270
6877 2017 113
6363 802 -615
3723 7703 11
6168 4675 255
4696 5045 640
1035 5596 867
7976 2878 312
7562 2842 -473
644 8057 -387
8746 5210 -812
3698 3080 -569
7392 3457 -242
73 4336 31
4011 1138 919
4593 7552 835
5826 5099 -975
7246 1748 -241
5595 8951 -904
6396 8481 638
1246 5095 43
1602 2785 452
3753 2105 -892
2608 7622 831
3358 7293 702
7065 9178 621
494 3398 -721
7969 380 693
1546 6539 -168
6827 8297 -826
8604 7467 -156
6467 8834 562
8882 4063 -274
7840 3425 455
3348 7642 -477
4506 3122 -148
8876 3916 -103
6151 6404 -835
4569 5620 831
5457 378 920
3906 4486 -347
4641 5085 935
1822 9103 -772
926 4329 877
4251 7443 -905
4734 7070 398
3465 6890 855
161 1154 988
6777 1072 -808
8145 3228 248
6996 6505 414
413 784 -674
5908 5450 290
1895 1458 836
3432 4693 390
2014 2799 738
9151 2079 435
752 7879 -272
7785 7656 -219
4490 6447 725
5747 6734 -857
2861 1720 789
9192 7278 -277
3128 4112 -873
2648 8124 -949
4294 6443 710
5472 8433 501
2553 1920 569
7402 5699 212
6466 8684 -220
1306 2314 -712
9123 8446 630
2060 8410 -214
5863 719 -180
3054 920 909
7732 5322 495
1348 3492 -231
3162 3462 -905
607 6216 103
1162 3979 -455
3999 8425 -646
6899 7849 -802
4166 8877 486
5551 7023 -978
3869 1504 -858
719 4426 -427
4146 8279 40
5893 327 60
6345 6994 518
1682 822 -486
4811 5146 617
2588 250 933
8572 279 121
5882 5594 490
4356 13 846
2829 6079 996
3928 8391 -55
6211 1878 -649
8049 7839 -579
3527 2518 -513
6364 1049 -868
3319 4287 -588
2817 4385 515
4872 6658 346
6255 3156 252
1256 8165 -114
7901 6572 -45
3903 1960 195
59 2171 167
1706 3988 -9
6971 1193 418
4469 648 222
190 3371 -140
8642 5331 198
5825 342 163
7921 4667 -599
4030 7842 -702
7804 8623 437
3739 4594 -363
7839 2245 562
2457 4907 211
4332 503 -638
2510 1617 -444
3536 8515 542
5057 7781 861
6934 7363 605
2522 6001 894
8891 2201 866
8484 1029 -185
5283 6958 752
2056 9182 290
7500 3924 987
9067 7803 964
6543 321 -417
2477 2501 480
887 3842 -589
1285 7977 191
2918 2863 -508
1084 9067 179
7970 179 -385
1951 8117 -603
9009 1119 -494
5777 323 396
5283 1790 952
4136 2921 128
5433 2112 -21
2550 3973 12
3455 3993 -389
3373 1752 -786
7364 833 729
4263 8440 -970
4663 2366 -435
1495 536 584
1712 8712 960
7926 2926 631
1618 5692 308
7655 4817 423
3058 563 -984
2370 7878 686
9197 7960 602
8784 4456 864
6700 3379 763
7580 1336 -584
3252 506 -337
6631 8825 -183
571 224 298
3692 4395 689
5901 7013 -477
1233 7278 -117
2862 7239 -887
366 3205 -254
5935 3188 -153
654 8549 -966
2947 3007 142
3635 6637 688
2029 7322 -83
7255 8068 706
723 7185 -321
6888 5376 -101
321 6390 22
4226 7280 616
1863 7970 -673
8381 1624 -322
5134 8861 -16
9137 5110 491
145 4085 -283
2967 8481 192
2577 3317 111
6918 1012 -492
3385 6451 -635
4653 4287 103
459 4074 -811
1472 2018 951
2640 7102 -454
1452 6174 -625
1567 3931 753
1908 7768 -877
7464 4482 -125
9017 3989 297
8568 7667 51
1511 8982 -475
3932 8623 448
3550 554 -286
508 3090 -1
3006 2863 547
5283 8947 -497
6094 3411 117
2758 3966 777
6596 7981 23
3868 817 -550
2994 7438 -494
3813 9201 689
8828 6346 -652
6132 642 -290
148 8500 -570
308 5362 -844
60 3885 -460
2363 7083 -80
6896 2181 -744
493 4217 554
7110 4531 -627
1871 1564 25
3413 4280 -210
8395 3562 716
3009 2882 900
2589 822 -317
2064 2337 -181
5035 2179 915
8265 2974 -232
2048 1825 -753
3929 8889 -495
8720 1845 -513
5957 8465 -225
675 8066 62
873 5398 283
2464 7844 -935
2834 6317 -357
8352 7376 -704
3906 4774 329
565 1851 30
6463 7668 -4
2870 5695 -825
6998 3233 76
4148 8117 -444
2926 6335 -926
1316 73 -474
8885 9105 508
1228 2722 -31
7289 2589 479
5862 2847 753
385 6900 -490
9113 2648 855
8841 2111 651
6087 4980 21
5077 1191 -102
1982 1308 753
4266 6397 670
5267 2301 546
231 3491 -454
4093 3839 -102
5076 7968 277
826 2322 -412
8881 6220 485
8655 3338 -625
3474 7833 -2
1568 167 -152
2580 6607 -883
704 8231 112
1010 8601 805
3178 6032 589
973 881 105
273 1198 35
6031 303 570
3252 5772 -88
6557 2058 -62
4884 6811 -64
3837 7966 -301
597 6682 -730
1217 7823 619
722 624 425
3158 7608 -136
2714 1962 715
6697 1991 522
8201 3676 -926
5124 7256 465
8028 8200 -757
7180 6996 -62
8889 865 915
415 8702 470
2500 7474 374
2370 7641 -794
6814 8413 -158
183 2894 147
2396 8471 648
7675 3816 640
4317 9176 -310
869 7774 937
4945 2920 -940
6065 3932 -968
4994 4407 -894
8402 832 -336
7298 7581 -397
1161 6198 -227
4729 6614 755
779 8110 -774
985 58 27
497 3323 718
3387 4213 324
492 6676 338
3174 8119 -756
4216 7487 -144
391 4499 369
5517 3578 -732
7349 9174 974
4307 5995 915
2777 6362 -882
8577 3765 186
982 5751 83
4574 7434 -829
4083 1414 632
9188 4346 -178
6521 6301 -58
4398 4555 225
7540 9004 775
131 271 52
8188 6907 791
3628 1537 72
6155 6298 928
754 6828 -426
7382 2022 564
5660 4671 -191
4184 422 -611
2363 1556 890
5475 3076 128
7671 931 -530
2430 522 -499
528 8502 694
9007 7316 710
8434 5351 117
8591 8076 -660
1024 2802 -62
4758 5877 12
7959 6248 -636
996 863 823
6728 6920 494
7657 4775 820
3540 2438 -545
3708 923 -453
4480 1717 -8
8867 7337 -352
3174 8354 377
3112 1605 -820
4265 7080 783
2607 2206 363
7127 1501 -400
4220 3876 785
980 6176 34
7469 3322 75
3441 8397 705
1887 4872 492
3468 2162 -914
1292 6792 -718
2037 4534 283
4195 482 -574
3932 7891 -956
2116 4381 328
6188 836 -744
7016 5948 -417
4767 3696 629
2741 1325 -219
2255 3981 -978
5544 5183 971
7078 2723 708
7084 1789 937
6196 2459 -684
5504 3612 -398
9110 1531 -88
2675 111 418
6046 3706 823
3359 434 426
858 3801 246
1842 7245 -595
2146 357 -321
6915 6948 472
2440 2382 -450
8671 1601 802
3244 6988 39
3325 1037 318
4306 1958 332
8334 5920 819
352 3423 646
3736 4921 31
2123 1897 -80
4752 6292 547
960 5715 -104
8262 2 -362
3070 3485 140
210 3990 9
7578 458 561
6903 5816 -644
3943 1955 -424
6043 3194 -29
669 2781 686
6529 4430 -988
4696 1860 -986
1792 8022 215
7367 3513 -201
8049 6015 -530
1510 6823 -244
5908 5970 -202
4972 3822 -541
3423 2031 878
6856 4457 779
4707 7997 -223
4746 4067 469
3132 5461 -979
6775 6009 930
7933 8586 -343
3238 5874 -861
5548 4937 166
5044 4802 -315
5989 3363 391
5938 8311 483
229 8168 -39
5360 407 397
4944 7653 -204
3906 3706 -468
8483 6202 -924
4451 7431 -912
4372 4675 890
7241 1557 -252
4281 1778 759
3740 613 555
8340 9120 -55
4067 5768 823
2490 110 -813
7245 6827 -93
6957 6848 -334
1808 2969 -321
1038 4668 20
1158 8454 827
8970 3710 -816
8249 1553 511
938 3323 -144
565 5118 -206
2905 4541 958
1446 6336 -800
8310 5325 -543
7786 4745 139
7339 3674 -959
8752 1493 662
6385 465 159
6106 7024 -879
5996 6121 -883
8810 323 -800
3526 2116 322
7888 5503 -821
2122 6544 -41
8032 2109 -300
7486 1634 -1000
332 5524 489
5576 6223 674
2902 7543 989
6098 3028 -431
3365 4251 201
7054 3416 862
3627 4184 -171
3312 4489 189
6279 3601 528
6058 295 665
1730 5490 221
2106 4243 -554
6293 3475 -144
8536 7168 -41
5565 3073 -225
4518 5321 888
5915 8334 539
2157 3271 245
8927 4021 591
2926 314 123
3023 3517 831
8708 8015 673
3153 2589 -681
3411 8419 577
5804 2693 -625
9077 8703 -515
2076 8112 916
5668 8029 540
134 6093 -495
7691 5395 311
9232 4640 379
7010 3050 -164
425 7914 469
1305 7778 526
7284 5947 -762
7126 7070 -178
7217 7287 -641
2675 6100 685
251 8820 -830
1849 4298 701
7302 6342 887
4153 1154 968
1035 3145 -297
1789 4861 -772
4437 6706 -607
5597 2996 -620
5888 695 -175
475 5838 -544
968 8349 -271
7667 6455 933
5957 4748 -387
4952 4399 -581
2145 2971 460
6216 598 154
578 3314 -756
7712 1129 243
1026 1550 -715
3560 6967 275
1512 470 518
3390 5435 -366
2613 2585 550
3272 3524 -67
2504 4362 -978
3457 4568 -948
4683 8426 43
2033 1716 997
5067 9190 346
1722 7859 -602
3959 2496 -347
7983 9233 -355
1430 2886 -498
3737 1222 -528
1397 4591 -212
1135 4696 894
1735 3095 449
2078 4236 -712
3641 5366 268
5561 6737 443
4592 6070 -552
5419 8629 707
4471 3770 -704
1243 1931 453
4802 5216 -697
2885 5964 -252
5836 8215 -674
1036 2335 984
4687 8841 66
6908 9137 907
6020 2721 -286
1252 363 -168
451 8123 436
3178 1858 88
8096 3077 978
6356 4987 -3
35 8798 -167
7754 5789 928
7031 2011 -755
4214 8141 -215
5196 4019 410
4408 6384 -220
8673 494 -250
5788 6782 161
8843 9218 -655
6285 6071 -925
6019 4223 575
367 1522 -202
2246 8016 254
1248 1670 387
759 1033 159
500 986 696
6052 3421 906
801 3015 -942
5643 2612 687
6700 9019 174
7185 2331 333
7723 1632 -241
291 8763 -326
921 1683 -37
7484 8464 885
9135 183 -118
7353 7544 122
5531 5898 589
1506 6505 320
3856 1883 -833
1452 1022 -587
572 4886 659
3417 8113 -53
3923 1976 -119
360 3935 -634
8002 4704 635
3759 4300 581
3605 6964 -768
398 2088 -695
2496 389 -140
2398 7369 470
8340 4768 -942
8289 6217 965
8142 5648 -943
7206 6346 408
1285 8068 -469
878 4758 604
5107 5140 196
928 9099 518
2941 139 96
2896 7462 -43
4884 7730 552
9137 264 361
8214 1134 -465
4734 3385 790
4400 8982 -98
302 537 924
2899 8237 127
2225 2591 -141
1837 4176 720
6616 5713 -492
8641 582 439
684 3269 -463
3608 951 -197
5873 7576 357
902 3285 -16
6504 3648 683
1747 5734 362
1430 942 -718
6066 1683 -732
1103 8743 -977
9180 5582 718
5209 7931 92
4260 219 -449
3100 2438 -665
3203 2741 582
2058 6457 812
2490 7773 125
2129 8556 -448
2697 4485 -453
2501 97 415
928 7781 -780
5380 8479 101
4532 2571 706
5773 5411 824
1992 5179 -581
6478 4564 -611
6064 5515 228
1107 7812 -919
6000 7498 -212
4629 6610 -845
82 6392 -479
5121 6964 493
8874 3924 -278
2716 2084 -571
2404 3438 -256
726 3483 52
8000 6742 -795
5277 3469 -666
3480 1744 -2
9164 1762 943
373 275 700
472 3214 -455
5255 737 -39
3198 7762 -360
2750 7849 836
2431 1025 123
6977 6273 -366
2608 8147 0
8892 2203 -788
2677 7259 973
8176 4434 935
657 2409 -332
8044 8925 367
3698 985 -590
2404 2202 61
7978 5862 -949
387 3470 477
9028 6201 -971
52 5289 317
1317 1266 406
3665 4585 219
4006 8914 253
2736 3297 822
7536 139 -302
3285 8425 -994
5231 5050 63
6055 6307 366
1019 683 -683
2974 3038 -725
7530 2987 -462
114 7832 -322
7937 1868 236
7464 8104 273
1073 7441 308
1973 1051 336
63 944 -35
155 7635 -49
8676 8074 -868
6413 7407 9
3048 6963 -279
3029 5442 -965
3965 3106 -952
7252 6007 -197
5508 1618 -86
6176 3894 -133
7641 1936 249
2660 4766 -376
2846 2410 442
2210 4550 926
6873 4229 -329
1061 190 -193
218 8661 55
6499 4978 771
4888 2316 -662
8651 6252 -832
7917 4198 -710
7977 1577 -61
3304 1766 409
1381 4200 -27
7336 2368 -904
3829 1002 -289
498 7404 531
6901 3626 -523
8041 4987 787
6381 6895 -587
174 8881 652
4241 787 -526
2251 3696 196
7071 9013 -270
1688 5841 199
5355 8794 -997
8605 3138 -758
8696 7701 -346
4459 2133 929
1565 8563 509
6669 2191 475
4050 8405 -695
1411 6787 893
9121 1490 -196
6899 4930 185
8467 51 14
313 916 -493
5273 8100 -907
5601 9195 615
4870 7629 -446
6375 9084 -464
1695 7050 832
7263 8704 613
3727 2563 -52
6402 8441 234
2219 9 915
2392 742 -619
8747 8967 214
2491 6520 -809
2640 5830 -596
5150 217 53
7248 1369 941
5540 7148 -621
3507 9090 -679
6482 8707 -269
2706 4373 -300
5264 2444 386
3322 8526 -808
6352 2964 957
7871 803 -848
7865 2356 -214
3707 4314 -662
7135 7005 922
8600 7717 73
8397 4372 -890
3653 4882 -555
2196 1344 -531
7461 8529 170
2105 3421 799
1488 291 -931
4773 5413 124
456 8120 199
7908 8740 115
8837 8946 -616
1415 5039 -55
4403 4781 3
4625 9145 190
3858 4268 425
2816 2866 258
6209 5678 598
5537 6414 484
1373 1620 -459
4919 2218 -468
1415 2992 -886
6839 8148 -45
5203 1125 225
5551 5243 -892
5685 9225 -246
7378 2748 84
4714 1169 842
4197 1653 -283
3150 3449 641
8057 5058 878
3788 739 -549
7229 1875 -592
8991 8957 320
6525 7042 192
7059 9012 -876
5165 2896 -672
2529 510 213
5423 6140 -224
3911 4088 477
8544 1655 -110
80 5167 -267
908 2180 806
1508 1422 -114
123 6483 279
7037 6291 -930
1505 8769 35
3674 3284 588
4035 3361 -170
4902 239 -479
2730 5950 746
2892 6713 499
4223 5365 -463
5691 3556 425
4007 2587 -259
972 2016 157
6404 7842 620
7005 2806 180
2469 3542 163
6950 2497 -724
8209 7678 -662
5770 1593 61
7139 8208 -703
2413 6551 467
1068 3793 942
2196 4956 336
3928 3664 -431
8138 6135 -11
7843 8193 -93
5631 4069 -322
7259 4050 8
3553 2281 -594
4124 8939 428
1279 2875 578
3995 4770 -47
4978 2581 -936
5251 509 -813
1905 8333 915
4745 4692 333
4112 5198 -488
641 1712 734
1464 2144 -417
892 9136 -875
7103 1961 488
8564 7406 113
2473 747 49
6929 2948 131
6935 2558 -943
1508 3331 763
5057 3433 -490
5601 321 -633
6697 7686 -564
357 5931 -332
199 1529 311
7330 2948 -47
1617 8604 655
8382 8863 44
2412 3366 -251
3973 5413 -45
3522 7711 -855
3117 7968 -782
5357 8166 -503
4471 5179 -126
3296 3216 -220
6061 2822 896
970 5555 487
6385 1599 390
8352 2702 -93
5787 9178 498
689 4771 -406
3175 2271 -556
4737 7108 -947
1938 3078 -251
1702 1311 947
300 1938 -303
108 6024 768
2415 396 -80
1249 6102 -319
2014 123 -932
2888 4920 260
8936 3952 631
757 3340 117
6239 7596 -932
5161 5242 -243
7102 6473 -26
4289 5589 238
2091 6656 921
4675 7579 445
4455 6380 -357
2547 2963 -888
3945 8475 57
5683 871 -780
5389 2762 619
1575 8220 -969
1697 5688 481
7222 778 573
706 8187 -831
999 913 551
8623 2059 -590
1146 5923 -397
6008 8785 -811
8089 3787 698
1744 5549 -138
4793 1968 821
331 1667 -414
9092 4631 254
6891 7157 211
586 1994 -227
8333 8313 785
6993 1007 -578
8081 8531 715
4959 2478 921
3913 5066 647
2463 4954 121
2345 206 -590
1774 4118 832
7006 8339 -282
2580 1362 -169
906 2600 -764
3118 8975 2
6641 7062 -269
4884 2502 -607
4375 7131 -126
4391 2513 -827
9125 1805 -356
266 1179 821
7408 2272 918
1293 5575 863
2381 4966 -971
248 2531 834
284 506 354
6307 7689 -647
8375 7481 -138
3599 3848 884
3605 359 -528
7635 5314 -321
2278 2465 -515
3985 7811 -389
989 6519 -723
3516 2172 491
5608 5445 687
7273 4068 -950
8408 3895 44
2102 361 -391
8190 6715 -447
4534 1373 865
5598 7630 -921
6367 5427 -515
6309 5754 408
31 8811 529
5028 1444 -491
4898 8961 -491
5905 3414 27
2003 7943 384
7788 3208 -331
8415 4342 435
8283 2956 443
2503 1186 -870
5199 7819 -696
5824 1793 -420
4569 243 -302
7519 1906 -170
2380 2651 549
2063 288 -372
4030 6516 -169
5626 28 504
1775 6510 -379
5138 5879 -483
6196 6539 -158
4009 1012 -999
5204 6588 -639
3342 8268 131
566 3612 363
3822 3940 752
8562 9185 339
6992 3879 837
6645 4425 -646
8125 8074 -543
6892 34 96
1654 7138 677
2791 991 518
2524 816 778
8792 1295 -392
8534 1679 896
8799 7745 161
63 4853 853
216 8132 -514
313 2832 -766
4323 8478 493
3474 4796 -398
5384 5273 -830
6241 354 -791
5925 3527 640
4835 7908 -672
9244 7958 -634
6760 2751 280
927 7678 327
9045 1714 414
3875 3867 -79
1919 4418 -756
6619 8839 -189
3851 1062 969
1697 8002 -741
6373 5120 -629
5308 5887 -565
1407 7799 945
333 7308 529
7925 4832 -493
6597 7119 -668
4994 2287 161
8800 2588 -761
3953 1100 829
6395 4685 598
2391 7429 344
7352 3848 657
7105 3918 623
3354 5765 -469
4531 4743 -828
6965 6592 376
2259 8227 -717
5416 3810 -358
4944 2505 352
4769 5183 -451
2089 2450 -323
8543 4002 -410
7435 3873 -485
136 4074 -230
4933 4692 751
364 6121 -652
3049 5030 -230
4506 1102 -309
9067 8933 -285
3652 2487 344
7313 2672 -613
5011 7071 523
5419 5380 -537
289 6997 -872
5928 1801 -256
1323 5342 493
352 3381 76
1240 341 339
6816 8704 -406
4136 4550 757
8204 4352 -633
4558 7153 -927
9113 2179 -336
9202 1329 475
98 5351 948
8999 2062 1
5429 915 421
8844 1597 -131
3917 2216 -908
8508 3699 71
3141 2790 -378
2839 3654 -399
8310 6517 -962
1504 8400 10
1383 1481 903
2118 3724 232
2242 1067 -986
1594 8964 -371
2278 3733 148
5446 801 628
7903 4364 -797
333 3508 -541
624 4505 -996
6862 7050 767
4281 5337 351
7757 6048 654
5990 3703 854
3854 8882 -848
1242 662 381
4159 1550 -838
3436 5636 345
8736 2768 -298
5682 4761 -546
4928 9118 -429
8349 3225 198
5220 7226 509
1890 587 785
1583 2749 859
5795 4891 -109
1695 830 59
1843 824 -953
606 449 -311
6777 1776 219
1637 2782 -434
5656 2357 397
6459 6335 -21
8513 4308 165
9212 119 -326
2780 6109 853
1732 237 -956
2523 96 750
6961 4988 676
4571 1651 -930
6235 4424 -267
5474 8783 755
9222 6428 387
1650 6140 821
2866 3602 768
3120 9000 214
7260 7400 -908
1875 3969 334
8081 1172 81
3389 5588 8
5079 6722 -544
4826 2042 -253
5785 5801 -350
5140 653 -892
3165 6854 979
756 8797 394
2038 1418 -263
7633 230 816
3441 4621 623
9087 8999 -512
2709 1325 615
6826 8959 476
117 5707 -910
8656 7361 559
975 6875 672
8044 2078 -880
1247 3854 -782
6965 7713 979
1168 8979 554
444 772 -90
2613 3292 469
2015 794 -235
4709 6785 -591
9110 52 806
8737 6279 942
5636 6929 728
8451 4316 781
5426 3587 929
2059 995 493
4197 2028 -541
6632 1106 -83
7900 8729 131
7157 3481 435
3242 1674 -312
1903 2856 -765
7922 1050 755
5276 6472 392
4536 8091 490
6536 1344 99
1174 8690 237
9034 3922 779
2534 7451 918
5305 7881 -100
2661 7248 -794
1780 4976 -579
8921 4289 764
4503 8836 931
4780 3026 797
7101 6519 -176
3779 6723 -209
893 5385 945
7252 8091 -451
153 7424 -200
3276 888 -11
3606 6338 386
7790 1190 -184
6957 1204 -673
3774 2397 -435
1033 4973 236
7974 6914 31
8491 2708 51
1221 5758 -838
6623 1027 949
8050 8952 -245
3729 8289 69
7914 4594 -311
8817 3758 512
4583 3393 -255
390 3534 -467
1024 8229 -408
1499 5315 265
878 4488 -815
6276 7922 -44
904 2303 277
8827 2810 960
922 6348 -313
3911 1489 440
1157 1978 877
5153 7438 -612
5693 4150 -834
7282 1016 -463
795 3620 370
8998 4169 -15
4940 8002 -891
5920 6281 203
2467 7062 -635
7178 253 -48
8017 2218 376
1992 5032 154
6251 789 683
1112 1506 623
4130 1691 314
1256 8162 -742
258 7240 -985
3231 7852 -545
5730 6851 -618
2302 6736 304
1298 8385 -746
1312 1934 257
2908 4233 714
455 3022 10
408 220 134
61 8467 -27
8253 4139 150
1200 6200 -946
8630 1328 230
4193 7461 841
1178 2153 623
7784 5109 367
4305 4335 931
811 193 -379
423 4818 -209
8354 2991 -744
5286 1341 -845
4964 1179 -358
911 3597 -905
4586 1028 975
8814 2688 756
7170 3092 21
7685 1374 338
5706 1134 -694
8140 7322 -607
8659 7457 854
1038 815 -532
6165 5254 -991
7991 5665 -289
1722 2021 754
6572 6323 557
3234 7168 -73
9041 1491 982
5900 2877 680
2383 2266 -683
4462 3962 -105
7644 7072 -114
2438 8329 -648
8950 8621 766
6770 6201 -14
2489 5530 -487
925 3039 501
8885 7630 -532
2142 192 838
6022 4602 382
600 7270 -441
9135 7891 -960
3374 1927 -25
4999 2011 -812
6582 4418 930
3203 7286 41
4969 9058 374
5387 4511 -79
3069 4894 -485
3451 4360 -754
7500 7742 -462
2018 7284 173
957 2897 356
2707 1751 336
7590 9103 -185
4455 918 -269
8843 939 911
3758 3756 984
5286 8380 -503
6539 3230 656
7213 6669 -228
7994 2035 -49
8237 1958 463
2339 7651 429
7648 1041 555
3159 8903 200
316 3113 153
8103 7410 -379
5147 6139 82
8099 6446 -504
6520 4562 -197
2523 8665 -393
1070 2360 283
1285 5086 977
3698 1698 -149
4445 2582 -389
6267 8768 754
2225 6819 -248
4211 7090 -636
5665 7314 378
2643 5592 742
1688 5651 519
9068 5232 930
1838 7424 -579
8914 188 -620
2400 887 -871
907 7941 -283
7972 4692 -546
8459 2597 298
2251 1972 -802
951 3632 -786
5399 9007 -82
5015 4172 -596
6533 3743 -809
6593 155 -312
2840 4225 515
3824 5628 345
2023 5175 -232
9034 2166 996
1137 5488 -968
7577 5153 424
411 35 670
8055 5113 -910
3398 6880 -886
725 6013 397
3968 2911 232
8316 3810 -424
5584 8325 483
8372 7069 -722
2706 1439 312
3302 4089 -935
522 4203 -49
9157 4605 -190
4437 6018 -235
644 1390 -591
4522 2127 211
5557 5636 916
3650 8881 762
5662 9069 -471
7773 5764 416
4861 5604 69
5631 8627 -285
6030 3728 -959
5886 5754 -137
2288 5090 510
4022 2703 -537
4938 6870 485
2953 2374 -510
4954 4228 -820
2951 2937 195
3307 3870 744
6775 135 528
7096 6144 -440
2060 3663 945
4879 5855 -893
8593 3183 -507
3104 7342 -159
9 8136 -557
3617 1859 -240
5777 1391 815
3219 2426 233
4204 3719 -62
3218 3076 -385
774 4428 -568
8914 2134 672
3760 6955 359
2144 4129 64
2453 5081 -108
3726 4866 496
5246 4983 79
3276 6215 -91
8315 5486 -65
7884 5108 87
8896 339 -50
7096 3083 -517
6402 6597 388
3508 7934 655
7160 328 143
3446 8017 -819
2703 524 98
8794 3205 675
4344 6548 551
5901 8155 225
6123 3533 -22
6966 1501 785
6043 1771 703
5868 7866 297
1023 1562 166
8858 1798 -398
6497 670 -304
6461 6318 -402
2688 8158 168
3760 3858 325
8221 8547 -376
1589 6149 -422
1966 2304 -682
2012 8227 -46
288 3917 -871
2380 4557 -800
4078 7568 303
960 5138 -555
3419 6807 -523
5485 3926 -858
5324 7875 444
1985 5936 953
8831 3409 -242
6437 3081 -167
9087 7744 890
564 498 -678
141 4529 -368
6559 3924 -697
5592 1149 948
2385 3720 916
7047 7422 937
6073 5316 833
9078 3512 -828
857 7127 -796
6612 2800 244
8125 6418 -701
1294 5554 -327
4145 3006 -471
3005 5807 973
4391 9131 -702
3408 3901 65
5177 1564 365
5446 469 545
8906 7477 -200
4117 8569 -478
4466 5934 -135
7084 354 934
682 1848 -577
781 3051 -814
5341 1371 217
5260 7878 841
720 3099 -955
2243 5090 419
9103 6858 213
5302 6157 975
2864 6984 -173
4733 4107 940
6486 7145 53
5670 8187 -535
5445 8725 907
6155 6203 717
6945 5691 -704
2712 8837 226
5591 6725 -230
4301 1149 490
5011 7210 84
163 4159 -42
6575 8417 -751
6463 720 810
665 6496 657
9197 8191 603
8346 6719 591
8110 7608 -406
6561 9188 -778
1824 6473 -675
6800 6932 140
539 5964 304
32 8352 271
921 8052 781
6921 2023 -109
4854 7682 -94
1957 2587 914
8561 345 268
3149 8595 844
3545 270 -775
