20
835 957
538 800 -874
69 430 434
598 202 400
97 423 -435
594 733 640
20 758 574
647 449 459
638 878 -100
267 35 871
217 12 155
212 706 777
819 661 39
39 245 -72
821 85 -964
771 680 -411
814 663 655
450 20 -162
297 492 663
718 741 935
774 208 -212
768 5 -787
837 360 760
605 336 60
800 593 -814
649 802 -384
559 354 -606
102 608 547
168 611 876
216 140 989
543 530 221
571 518 -25
714 591 -99
268 554 -791
132 114 99
232 287 -934
797 275 -250
126 109 -484
500 32 825
728 773 867
576 602 932
327 808 -356
275 487 -516
336 372 -611
841 496 -80
41 398 188
524 50 40
492 26 -222
204 199 -869
738 451 116
502 702 476
474 174 -91
827 360 -249
740 264 -801
85 363 -492
131 669 -419
166 875 -387
562 367 -117
457 459 325
761 19 -954
366 194 -248
813 878 542
382 307 540
360 398 887
348 365 -735
60 389 -117
93 104 -732
299 113 631
42 237 221
83 466 428
668 14 -588
469 185 -130
821 843 90
421 528 -754
16 640 168
94 440 589
290 553 869
586 149 -395
610 75 983
838 586 517
691 642 282
238 745 -455
200 42 -805
497 280 -586
251 242 36
330 290 -545
14 167 -19
466 223 840
356 374 -198
17 484 851
461 381 883
858 815 -326
258 80 -515
10 420 902
234 767 70
694 176 -235
52 451 -116
738 262 -319
632 259 -358
545 860 -588
16 677 965
571 249 -296
201 623 712
605 163 -658
385 437 -665
573 724 -629
401 236 -610
853 300 -299
26 497 187
349 820 -56
88 783 -177
881 97 366
62 506 -791
851 18 915
573 830 662
629 683 758
802 165 62
118 17 241
35 188 322
641 483 78
102 205 -760
324 129 865
646 691 -508
382 44 -852
68 161 -181
427 343 -896
194 695 -99
628 598 685
13 292 495
791 402 564
504 369 552
566 653 -343
293 458 154
246 273 -825
307 500 -435
154 777 -514
39 206 871
391 7 373
337 614 383
752 635 -648
800 425 -242
409 830 -313
704 52 -52
203 98 -44
603 704 -204
760 132 -407
205 671 -49
691 18 -327
666 566 107
773 735 452
513 161 -257
654 453 -882
279 584 -823
135 485 243
732 161 887
194 55 49
549 433 -91
77 596 421
243 567 123
568 31 219
769 104 875
101 317 232
487 22 -244
852 874 -38
736 800 953
118 117 875
844 170 388
121 601 -419
498 196 -606
705 753 171
618 640 300
470 758 410
298 158 511
34 311 -553
35 56 -50
692 579 -773
666 443 357
195 505 -320
279 842 -749
190 598 -593
57 830 -163
449 697 -338
803 727 -343
398 602 2
551 246 152
299 480 -719
373 594 -697
397 456 217
773 87 -326
317 559 -253
793 273 -744
397 362 940
779 788 -500
688 609 19
45 632 -258
352 213 27
739 711 -401
868 569 548
727 120 -702
120 298 -924
608 494 573
452 625 -468
260 26 -999
398 695 991
414 535 -291
873 781 -559
619 601 -68
796 363 -137
10 264 838
531 627 903
566 295 264
306 668 539
476 491 -972
529 83 53
364 568 564
416 130 679
872 558 859
273 241 660
495 135 138
2 363 -803
241 131 -473
770 641 -711
377 209 800
494 375 60
658 325 -847
631 295 799
613 311 -9
38 196 -871
61 231 578
181 47 430
353 827 335
337 191 20
350 321 -868
315 222 499
114 616 70
873 599 -738
777 712 81
536 154 -983
427 716 467
169 320 -340
620 597 252
12 471 -378
138 667 566
587 648 353
550 714 839
373 829 52
454 463 605
765 47 -993
256 91 636
256 103 -718
698 369 -391
664 469 -929
401 803 -421
89 219 237
102 328 -671
847 149 -760
680 587 708
765 551 946
427 418 -320
316 53 617
594 605 -620
174 263 -23
397 655 -579
222 8 -48
570 392 -934
372 673 -937
663 872 814
177 434 809
438 138 -871
88 350 -688
855 512 582
269 668 562
154 90 -964
250 401 -619
110 635 -503
142 432 -935
633 440 613
166 480 -113
681 478 929
802 865 -160
216 700 90
357 129 520
367 425 -599
34 744 -353
498 675 -916
20 186 867
645 701 425
300 622 826
570 36 794
71 736 -279
503 473 694
399 728 -160
592 260 -175
37 767 -597
747 839 799
720 391 -979
380 262 759
666 494 6
109 522 938
11 429 -696
848 307 -175
424 43 396
160 325 -556
622 233 -210
302 304 362
572 183 -568
838 14 -612
498 496 584
837 521 72
408 602 -659
276 366 601
113 850 -241
740 481 266
545 191 560
848 714 -402
514 785 -184
106 365 178
820 244 -780
666 178 378
292 16 -745
771 314 981
603 769 77
587 126 -281
800 247 838
306 541 913
466 747 -576
252 151 536
511 667 -556
747 755 729
400 496 -839
133 506 704
229 26 -305
538 160 -582
650 785 -432
465 619 -681
666 6 -828
110 656 -381
206 847 -820
824 525 -229
326 530 -292
558 590 -808
2 748 -320
865 837 98
73 540 843
357 551 -197
472 229 -829
106 804 32
359 791 737
351 300 467
104 52 312
239 749 -889
584 58 -985
629 439 458
381 387 503
103 457 -736
196 530 498
756 454 -964
679 391 467
389 573 153
500 365 -465
17 2 614
714 364 460
8 180 -647
760 357 -827
302 741 782
235 155 -226
13 856 -802
576 453 45
191 298 -116
574 170 -770
768 820 65
707 431 -539
816 156 -788
305 281 -217
698 196 149
127 191 546
122 869 -576
419 19 -648
513 413 325
215 365 458
194 591 -381
582 832 -918
86 371 -441
309 787 -539
760 212 168
615 437 681
53 834 -895
702 751 -522
288 759 657
511 606 705
406 141 -60
763 696 265
66 138 -717
586 635 395
703 764 812
636 544 -185
669 62 -111
493 516 320
334 476 812
262 791 -764
106 332 -350
788 593 -318
554 578 862
322 499 -589
287 255 -660
801 267 -980
200 389 -101
509 50 997
691 98 402
755 539 615
340 413 -332
493 572 403
392 151 -499
649 697 -641
83 260 524
749 58 -170
778 874 603
578 672 259
776 811 -663
824 189 61
630 100 277
286 876 183
188 303 260
597 461 500
640 390 -935
293 758 -853
67 756 -824
320 500 -831
765 362 780
627 91 194
347 812 274
453 98 -368
388 599 -39
490 163 -90
641 822 885
13 133 665
516 312 100
131 809 -88
146 526 262
403 856 -617
333 57 -189
538 561 -469
118 739 636
719 466 349
826 21 -629
414 92 179
608 176 -389
250 100 -670
745 231 290
399 571 -62
435 265 682
632 598 -919
39 802 -11
780 636 -980
283 775 204
501 398 601
426 360 149
163 110 -845
72 106 -272
58 49 22
827 590 465
280 620 -347
8 777 94
97 113 -840
253 560 10
815 421 -675
582 748 357
503 113 860
874 604 316
517 267 -649
251 785 -428
506 327 -120
350 561 713
422 484 -85
52 195 -574
179 857 -56
646 308 -888
43 251 -323
490 38 293
603 108 802
718 33 543
302 521 734
539 328 -213
841 3 -682
571 69 -229
24 67 -488
29 477 975
135 494 -929
704 178 -67
213 301 -334
458 784 -617
412 353 329
384 60 -256
322 246 -490
261 722 -94
150 646 -554
199 480 -344
674 379 -161
192 440 333
380 65 -168
818 280 976
594 260 -390
523 690 -171
817 529 -353
792 116 987
742 590 -937
477 238 530
587 805 633
51 490 -43
591 199 164
510 397 781
177 245 583
728 684 362
669 209 293
437 106 -737
672 382 243
246 440 -582
812 135 -968
826 75 949
227 789 -828
822 500 419
339 54 -221
439 645 331
172 605 547
60 20 397
517 181 927
639 623 945
165 637 -490
50 520 -605
182 128 571
115 808 -856
468 507 425
684 650 656
563 240 492
195 643 -336
584 844 99
867 368 578
561 171 150
688 638 827
578 127 -508
299 287 -545
531 494 -385
488 333 -310
779 830 834
65 212 -58
570 473 297
438 418 -375
726 240 188
693 545 -803
179 308 -89
84 168 813
293 590 326
745 844 -782
180 346 -921
112 856 238
538 796 -186
233 450 102
594 312 680
629 833 -767
546 591 415
323 591 829
668 209 371
1 90 529
424 18 770
719 681 -426
118 799 470
809 373 -459
681 618 237
684 113 -416
769 225 677
548 788 -617
198 5 869
83 589 -455
450 510 397
191 874 457
632 134 587
544 286 784
195 14 -414
791 37 -947
304 687 -713
5 39 713
821 135 458
50 581 81
647 616 74
608 831 -701
463 25 -27
758 570 925
174 522 -824
402 482 -425
136 521 -143
668 281 -546
281 626 625
742 651 543
213 448 178
93 808 -988
469 306 -275
97 587 264
226 621 -356
852 208 -304
357 230 760
734 726 -260
343 368 -374
30 433 -566
777 384 -119
277 722 541
81 585 180
740 865 446
151 202 -855
48 751 -661
726 156 894
255 27 623
738 89 47
315 151 -422
187 654 664
618 649 223
463 384 -290
589 704 -338
263 69 780
139 121 681
568 129 -553
391 132 -764
536 568 -700
514 627 445
473 57 246
99 855 -925
414 129 -496
300 4 -663
803 649 2
162 507 817
414 881 161
541 608 468
422 580 -852
267 414 -306
263 816 808
422 175 239
807 803 362
371 451 239
382 582 -362
861 873 -580
85 428 -160
855 839 315
670 425 892
790 868 -112
303 489 -321
268 115 37
552 76 98
186 681 -567
147 653 389
875 190 -399
394 376 692
319 222 -676
851 264 -955
744 388 -233
51 346 143
218 69 -574
109 220 142
510 554 527
434 429 -879
681 488 732
514 486 -422
354 44 -331
518 328 698
192 597 990
44 498 -582
24 468 557
619 752 -785
721 146 907
580 565 -38
783 217 138
294 314 -257
751 224 -630
486 715 373
128 256 -947
551 862 195
546 819 644
525 835 496
468 703 952
321 198 -117
590 191 905
239 567 -291
360 240 567
836 482 -669
625 763 251
431 881 826
555 666 618
443 288 -897
810 386 -26
246 833 -276
439 68 942
250 172 -396
324 548 -51
596 10 -86
697 440 -444
768 797 641
692 446 -235
735 785 486
548 486 768
470 408 7
490 233 -389
48 734 -777
830 210 -490
360 289 336
816 638 -206
559 381 -199
793 267 797
775 707 -228
754 155 -21
87 827 -440
399 142 -770
80 532 -762
414 281 -152
32 477 926
112 814 -283
440 815 -151
2 538 983
144 591 -34
143 779 -74
260 765 -963
820 635 -852
848 600 -930
502 879 -621
116 112 189
355 861 770
409 728 -676
361 164 -377
530 579 -767
82 483 -664
296 133 -682
352 466 -642
34 636 197
436 679 -55
750 447 -40
676 776 672
384 666 -963
169 246 525
108 697 900
281 166 819
774 783 -870
656 751 645
29 50 -209
5 518 278
785 143 -562
526 785 -922
736 14 814
299 703 732
835 248 523
845 292 640
115 809 60
29 462 -138
547 403 -283
736 699 -137
513 652 -363
331 24 -415
567 664 -660
377 550 -661
616 209 87
247 528 710
251 701 -392
78 836 887
49 469 88
125 386 563
515 2 860
1 500 827
638 880 989
299 724 -275
217 109 -811
68 765 -89
86 341 -108
616 451 258
288 173 104
629 807 -875
171 794 280
315 765 965
435 775 -67
113 634 -988
271 877 398
349 15 -481
97 816 127
871 809 -96
865 615 -863
713 476 943
417 641 394
327 581 -777
817 777 197
717 796 -800
798 248 761
839 330 648
596 761 232
713 460 -270
599 800 701
592 606 75
714 753 942
759 172 -458
81 642 -93
373 368 632
255 215 -572
524 255 -38
420 653 -835
494 229 379
759 600 480
435 169 -724
392 712 373
95 788 -118
704 738 -935
447 748 -33
157 874 858
532 250 776
117 423 275
45 539 -576
20 126 227
803 21 -879
508 608 482
165 428 -147
713 21 -288
142 371 876
613 826 518
736 29 -180
342 683 102
791 484 -811
115 418 -302
501 29 679
253 812 854
450 672 476
498 701 568
111 657 850
102 368 -414
99 46 918
583 562 -841
261 434 -406
92 454 405
58 390 12
392 582 -413
724 728 -381
382 60 390
29 799 453
560 221 -908
686 859 -673
199 373 -750
429 70 57
859 669 941
238 262 395
269 64 641
791 148 -178
632 708 91
112 215 -950
577 535 -352
901 936
305 563 295
889 110 955
772 223 -92
630 99 756
729 538 210
218 151 -115
23 786 -523
279 500 239
553 632 -844
13 602 -463
635 686 -140
46 23 861
103 450 -976
774 10 -278
394 844 -342
686 642 -910
255 64 -271
303 243 -219
535 681 953
50 735 -929
374 763 198
109 600 747
492 124 -476
245 636 691
767 14 954
874 510 304
95 444 782
1 260 -301
326 173 866
413 640 716
880 347 -201
736 175 -758
296 643 337
839 337 154
58 693 345
182 14 -402
365 662 -372
824 502 14
541 797 870
493 450 -494
843 457 330
445 29 443
705 108 987
298 65 61
67 729 695
507 485 455
890 85 300
520 888 751
431 4 918
636 422 -352
565 335 999
837 299 -404
44 96 583
222 548 95
330 731 835
558 141 494
437 346 456
578 649 -115
143 492 -982
656 228 555
225 418 672
743 878 589
644 515 -439
784 421 -846
165 405 -636
576 463 245
447 727 775
115 224 349
360 491 42
808 382 -781
328 496 545
27 704 549
266 802 161
188 637 -30
828 512 285
438 794 -1000
614 166 -216
58 569 404
301 772 -741
869 16 393
503 811 81
667 25 626
717 526 512
81 224 -850
237 388 -234
479 400 -441
805 783 -595
230 756 -410
777 448 -348
256 250 -36
607 548 -972
628 98 -898
58 327 -558
346 25 -9
643 627 -351
691 755 -300
147 55 -442
182 16 152
470 134 760
79 216 474
285 375 234
774 677 -182
810 414 908
133 663 -954
323 800 -777
128 30 145
320 678 -991
504 888 -211
763 468 -531
707 61 367
317 433 -218
721 625 411
609 877 -731
709 869 -958
152 733 -746
786 450 -547
248 141 888
379 42 -768
630 209 836
563 502 501
508 124 -683
68 887 714
324 412 412
758 164 387
245 197 -931
855 387 39
123 137 -400
494 595 118
716 102 132
343 697 263
550 230 976
287 482 -644
767 441 885
469 848 -526
882 33 114
801 467 -215
422 616 -199
293 370 41
77 163 -993
341 29 -587
192 764 463
175 220 -111
65 770 -119
204 853 334
696 707 63
216 794 228
252 527 -968
114 744 -379
284 786 -102
135 384 -695
625 705 848
536 238 -137
680 684 106
832 481 567
486 195 -779
149 370 701
322 92 145
849 54 315
151 157 -255
207 122 -958
147 447 -371
565 250 -226
182 740 -461
569 127 718
524 689 -959
271 105 144
283 335 759
208 172 83
159 862 -643
373 584 -267
678 240 -925
790 587 353
279 58 825
333 194 417
864 295 273
188 495 -247
93 782 313
626 296 517
789 252 -116
228 721 -928
107 589 -248
742 345 -459
442 668 471
757 720 636
461 63 574
574 380 710
161 262 -75
108 603 982
59 415 -405
419 842 719
896 311 -739
354 832 -809
498 833 -721
356 58 -219
130 342 705
801 509 -879
611 352 -565
554 762 -807
741 713 -675
89 874 390
22 571 -180
492 688 877
328 726 -616
766 26 211
165 494 -237
62 332 -481
495 569 651
533 20 -347
21 69 84
519 73 -247
852 142 -444
531 500 358
525 214 -150
520 845 -547
786 340 550
840 133 265
723 275 293
824 298 -318
489 670 -619
292 226 370
712 73 668
720 163 539
100 708 -57
384 290 -906
778 55 356
871 510 -295
803 490 308
794 296 460
452 392 -940
387 851 278
812 622 864
130 279 -670
473 56 274
895 209 -747
24 180 -818
789 18 -762
299 508 -589
597 412 -204
383 870 -402
25 468 -987
428 521 693
879 9 280
138 388 -212
81 77 471
560 701 -236
215 257 452
228 45 -628
411 383 -722
49 213 -874
485 475 537
128 677 293
64 806 781
107 659 849
802 280 -74
629 892 -548
809 124 698
512 505 50
560 242 912
249 593 146
721 498 -474
567 863 -262
655 627 -189
784 846 -328
692 441 -136
811 39 -602
260 118 -781
834 839 872
412 585 659
111 833 205
779 2 -698
895 159 -542
606 349 -532
104 320 -458
361 600 -422
793 897 479
808 663 679
345 732 580
386 683 922
344 224 658
46 119 -191
303 574 -760
45 886 890
551 811 219
660 671 991
61 306 -192
424 36 -158
700 175 -19
584 406 -687
3 800 585
18 855 -72
590 505 -629
25 751 -207
1 234 -687
598 596 821
471 80 106
454 79 508
731 498 65
594 818 -635
841 120 825
127 782 667
482 101 552
72 540 -805
401 472 -379
454 88 -479
753 383 -967
552 783 805
217 94 -456
178 646 -731
69 184 -538
891 711 670
56 310 851
188 102 -369
109 761 529
221 835 -87
232 449 864
702 612 -533
159 176 881
60 526 -804
258 838 790
243 233 778
894 379 268
837 362 -179
498 783 766
95 265 -1
556 529 -720
729 132 -11
256 22 265
738 567 947
115 750 -884
622 609 803
223 79 -442
394 203 484
246 212 370
166 791 642
679 379 185
755 217 292
243 209 485
7 626 -603
659 401 184
263 883 253
603 467 -610
210 214 -391
665 589 -863
763 149 -587
899 513 647
48 150 -485
710 664 -84
642 87 547
820 453 462
46 706 -413
34 318 736
738 367 756
223 201 -487
336 403 147
633 243 -513
892 354 531
348 7 -769
14 771 -148
729 32 -861
156 429 478
453 744 -184
262 700 -344
218 740 76
78 100 542
471 590 469
323 272 -987
395 604 568
488 659 -495
627 680 418
95 96 -14
835 204 -796
684 710 -426
766 806 753
665 656 527
620 589 388
746 764 130
552 303 188
21 457 728
587 366 218
896 217 527
126 331 579
620 53 729
185 432 443
130 138 -317
549 432 -47
200 184 -343
313 819 540
441 449 -789
706 443 306
740 316 -813
123 43 -520
554 160 -46
450 856 209
176 650 -80
562 133 -860
657 591 251
299 815 -178
580 473 -863
846 520 845
853 503 431
53 300 421
512 503 -400
296 692 521
795 87 965
734 667 111
117 464 -735
529 718 422
445 67 -541
224 58 53
773 113 -521
286 463 245
237 762 -69
860 179 359
826 344 609
363 338 427
83 706 186
420 289 -494
171 849 -365
268 883 428
590 41 -205
848 732 -525
642 593 601
473 843 857
421 701 901
121 753 -946
397 742 757
770 275 184
175 184 199
165 740 -805
594 228 -615
823 804 31
589 664 -118
492 493 -999
387 214 -697
74 796 49
243 884 859
106 59 -758
686 406 371
487 177 -279
550 659 316
789 122 336
828 297 -395
693 630 -709
653 826 393
44 55 -680
796 261 -673
27 252 -697
199 697 -87
427 129 918
892 265 316
50 113 307
248 116 792
188 320 425
822 850 624
322 837 884
755 97 -877
756 393 -209
456 62 -841
359 812 513
546 856 675
109 631 -548
845 149 155
392 139 -902
600 773 -214
44 772 -725
793 351 -270
152 540 570
191 111 -127
196 698 -790
407 260 419
44 333 167
8 154 -169
513 676 571
518 882 785
844 30 -720
661 502 -881
221 293 187
534 433 -300
694 123 501
498 618 985
673 830 309
470 542 21
115 732 930
392 477 -952
9 147 -45
386 882 -904
54 534 -59
123 560 885
669 356 618
415 610 428
495 487 964
852 419 405
365 596 832
147 817 -553
588 184 -576
285 295 -607
352 578 276
254 534 -262
219 189 -349
426 421 748
545 855 170
894 62 -844
729 814 -838
669 403 -522
531 435 408
250 548 577
57 183 -707
694 50 33
417 619 -826
382 789 822
573 209 570
471 666 428
529 554 888
284 481 0
796 340 165
415 244 -160
561 355 921
243 339 -536
474 837 -482
602 248 -873
70 3 25
377 552 -590
11 349 101
232 445 177
29 301 694
277 4 538
168 561 -2
769 482 -423
602 181 -294
296 536 753
495 507 112
367 163 97
523 595 928
567 57 -397
94 747 -842
201 592 167
182 836 -372
802 402 899
642 177 -374
731 676 71
763 890 -894
361 662 259
106 139 688
842 851 839
809 112 -534
528 660 20
486 43 294
509 292 423
897 217 867
392 572 -231
533 661 -111
600 271 160
598 739 432
38 119 867
849 446 130
255 858 -589
456 229 -768
822 811 738
771 571 -162
639 387 726
467 635 899
796 132 -791
124 68 559
654 634 520
538 611 -471
216 523 952
855 685 407
198 43 770
121 856 436
166 393 659
862 350 -525
710 353 -631
197 846 698
686 352 -776
2 126 -481
269 473 -602
150 211 290
392 675 771
146 45 122
383 21 659
737 606 -126
52 649 -479
239 323 478
28 124 847
578 269 269
283 745 730
180 435 -795
285 351 46
823 437 -81
649 460 829
411 669 -537
797 645 985
309 45 -1
431 227 -453
476 270 -816
849 882 404
549 200 -400
39 613 434
52 182 173
644 605 -54
450 587 274
682 344 162
53 514 2
5 800 -373
19 857 -644
894 5 -376
388 189 644
820 554 750
138 543 562
421 296 -736
284 299 -707
898 377 -906
143 240 -638
25 348 322
685 153 285
245 151 685
153 899 -986
865 862 42
681 706 -115
126 235 469
543 678 -842
533 264 -313
359 600 -977
631 738 466
315 501 -495
320 827 -493
636 486 497
22 782 901
280 800 166
570 704 -299
860 629 959
154 532 -828
289 117 -794
547 588 401
153 71 -89
869 381 867
213 434 501
647 248 -127
789 674 856
114 218 -822
707 450 -366
338 670 66
898 301 146
82 435 -910
794 263 -52
70 396 463
808 6 106
798 460 683
680 431 -42
754 50 -624
546 457 -378
398 172 282
532 820 -100
583 47 187
850 506 155
59 506 349
704 312 676
860 212 213
681 101 -756
154 451 788
5 676 135
841 227 986
798 818 -667
321 440 931
126 611 -40
449 221 3
81 482 -832
83 409 -845
337 229 -433
127 871 -264
645 387 883
503 267 -174
51 832 -610
237 860 -149
408 577 495
711 602 -992
20 538 356
715 213 868
255 192 417
252 339 227
544 795 -655
299 5 705
640 137 315
846 344 -5
390 816 -949
377 129 -462
742 69 927
319 389 955
740 122 -817
293 613 552
719 680 956
382 140 149
430 658 -285
110 418 636
633 425 56
333 338 -109
439 807 703
16 564 -830
374 271 644
45 6 -465
870 767 -847
466 339 70
18 274 -188
40 64 882
174 319 -632
